"IAC_ID","IAC_IID_TRIP_ID","IAC_IID_MATERIAL_CODE","IAC_IID_QUANTITY","IAC_IID_FUEL_UNIT","IAC_IID_PARTY_CODE","IAC_IID_PARTY_NAME","IAC_IID_VEHICLE_NO","IAC_IID_INVOICE_DATE","IAC_IID_SUPPLY_PLANT_CODE","IAC_IID_SUPPLY_PLANT","IAC_IID_SALESAREA_CODE","IAC_IID_DELIVERY_TYPE","IAC_IID_TRIP_STATUS","IAC_IID_TRIP_ACTUAL_START_TIME","IAC_IID_TRIP_ACTUAL_END_TIME","IAC_IID_TRIP_FORCE_CLOSED_TIME","IAC_IID_TRIP_DISTANCE","IAC_IID_VEHICLE_ID","IAC_IID_ROUTE_ID","IAC_IID_TRIP_ACTUAL_DISTANCE","IAC_DATA_FROM_TIME","IAC_DATA_TO_TIME","IAC_TMP_VEH_ID","IAC_TMP_LOC","IAC_TMP_IDLE_START_TIME","IAC_TMP_IDLE_END_TIME","IAC_TMP_TOTAL_STOPPAGE","IAC_TMP_MAX_STOPPAGE","IAC_TMP_TRIP_TIME","IAC_TMP_DRIVE_TIME","IAC_TMP_DISTANCE"
7440795,1977772,"56000","11","KL","0000197736","MODERN FILLING STATION-837","HP53A1669","2015-10-08 13:14:49","0682052189","1221","P16","DDP",2,"2015-10-08 17:59:25","2015-10-09 07:29:27",,,"6157","15080",,"2015-10-08 17:59:25","2015-10-09 07:29:27","6157","Dera Gopipur- Kangra-Himachal Pradesh","2015-10-09 05:25:45","2015-10-09 05:39:28","07:57:07","06:50:51","11:31:30","03:34:23","136.27090454101562"
7440796,1977772,"56000","11","KL","0000197736","MODERN FILLING STATION-837","HP53A1669","2015-10-08 13:14:49","0682052189","1221","P16","DDP",2,"2015-10-08 17:59:25","2015-10-09 07:29:27",,,"6157","15080",,"2015-10-08 17:59:25","2015-10-09 07:29:27","6157","Dera Gopipur- Kangra-Himachal Pradesh","2015-10-09 05:54:10","2015-10-09 06:06:31","07:57:07","06:50:51","11:31:30","03:34:23","136.27090454101562"
7440969,1979601,"56000","18","KL","0000500363","HARYANA ROADWAYS.","HR68A1184","2015-10-08 17:22:08","0682061026","1122","D76","DDP",2,"2015-10-08 18:03:30","2015-10-09 07:59:42",,,"3671","7016",,"2015-10-08 18:03:30","2015-10-09 07:59:42","3671","Dera Bassi- Patiala-Punjab","2015-10-08 18:22:32","2015-10-08 18:29:33","11:50:49","11:30:36","12:47:39","00:56:50","68.00469970703125"
7440970,1979601,"56000","18","KL","0000500363","HARYANA ROADWAYS.","HR68A1184","2015-10-08 17:22:08","0682061026","1122","D76","DDP",2,"2015-10-08 18:03:30","2015-10-09 07:59:42",,,"3671","7016",,"2015-10-08 18:03:30","2015-10-09 07:59:42","3671","Chandigarh- Chandigarh-Punjab","2015-10-08 19:24:43","2015-10-09 06:55:19","11:50:49","11:30:36","12:47:39","00:56:50","68.00469970703125"
7440971,1979601,"56000","18","KL","0000500363","HARYANA ROADWAYS.","HR68A1184","2015-10-08 17:22:08","0682061026","1122","D76","DDP",2,"2015-10-08 18:03:30","2015-10-09 07:59:42",,,"3671","7016",,"2015-10-08 18:03:30","2015-10-09 07:59:42","3671","Chandigarh- Chandigarh-Punjab","2015-10-09 06:56:19","2015-10-09 07:04:51","11:50:49","11:30:36","12:47:39","00:56:50","68.00469970703125"
7440972,1979601,"56000","18","KL","0000500363","HARYANA ROADWAYS.","HR68A1184","2015-10-08 17:22:08","0682061026","1122","D76","DDP",2,"2015-10-08 18:03:30","2015-10-09 07:59:42",,,"3671","7016",,"2015-10-08 18:03:30","2015-10-09 07:59:42","3671","Chandigarh- Chandigarh-Punjab","2015-10-09 07:05:31","2015-10-09 07:10:11","11:50:49","11:30:36","12:47:39","00:56:50","68.00469970703125"
7441030,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jalandhar - I- - I,- I,Jalandhar-Punjab","2015-10-07 19:47:26","2015-10-07 19:52:30","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441031,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jalandhar - I- - I,- I,Jalandhar-Punjab","2015-10-07 19:56:34","2015-10-07 19:57:20","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441032,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jalandhar - I- - I,- I,Jalandhar-Punjab","2015-10-07 19:58:10","2015-10-07 19:58:55","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441033,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dasua- -381;Dasua,-381;Dasua,Hoshiarpur-Punjab","2015-10-07 20:35:48","2015-10-07 20:37:07","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441034,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dasua- Hoshiarpur-Punjab","2015-10-07 21:01:08","2015-10-07 21:03:09","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441035,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dasua- Hoshiarpur-Punjab","2015-10-07 21:05:52","2015-10-07 21:09:22","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441036,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Mukerian- Hoshiarpur-Punjab","2015-10-07 21:38:19","2015-10-07 23:52:47","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441037,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Mukerian- Hoshiarpur-Punjab","2015-10-08 00:14:20","2015-10-08 00:16:58","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441038,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Mukerian- Hoshiarpur-Punjab","2015-10-08 00:45:06","2015-10-08 00:56:40","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441039,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Pathankot- Gurdaspur-Punjab","2015-10-08 01:04:10","2015-10-08 01:10:44","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441040,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Indora- -583;Indora,-583;Indora,Gurdaspur-Punjab","2015-10-08 01:19:51","2015-10-08 05:20:01","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441041,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Pathankot- Gurdaspur-Punjab","2015-10-08 05:49:40","2015-10-08 06:00:43","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441042,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Pathankot- Kathua-Jammu & Kashmir","2015-10-08 06:15:46","2015-10-08 06:18:30","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441043,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Pathankot- -Toll;Pathankot,-Toll;Pathankot,Kathua-Jammu & Kashmir","2015-10-08 06:36:49","2015-10-08 06:40:06","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441044,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Pathankot- -Toll;Pathankot,-Toll;Pathankot,Kathua-Jammu & Kashmir","2015-10-08 07:41:41","2015-10-08 10:42:16","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441045,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Pathankot- Kathua-Jammu & Kashmir","2015-10-08 11:13:10","2015-10-08 11:46:24","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441046,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Samba- Jammu-Jammu & Kashmir","2015-10-08 12:51:19","2015-10-08 19:02:58","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441047,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jammu- Udhampur-Jammu & Kashmir","2015-10-08 19:03:25","2015-10-08 19:04:57","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441048,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jammu- Udhampur-Jammu & Kashmir","2015-10-08 19:04:57","2015-10-08 19:16:46","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441049,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jammu- Udhampur-Jammu & Kashmir","2015-10-08 19:17:34","2015-10-08 19:21:14","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441050,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jammu- Udhampur-Jammu & Kashmir","2015-10-08 19:38:34","2015-10-08 19:39:13","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441051,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Jammu- Udhampur-Jammu & Kashmir","2015-10-08 19:44:36","2015-10-08 19:46:07","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441052,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramnagar- Udhampur-Jammu & Kashmir","2015-10-08 19:53:56","2015-10-08 19:54:32","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441053,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramnagar- Udhampur-Jammu & Kashmir","2015-10-08 19:54:46","2015-10-08 19:55:07","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441054,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramnagar- Udhampur-Jammu & Kashmir","2015-10-08 20:30:14","2015-10-08 20:32:45","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441055,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramnagar- Udhampur-Jammu & Kashmir","2015-10-08 20:39:49","2015-10-08 20:44:29","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441056,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramnagar- Udhampur-Jammu & Kashmir","2015-10-08 20:46:25","2015-10-08 20:46:44","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441057,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramnagar- Udhampur-Jammu & Kashmir","2015-10-08 20:48:03","2015-10-08 20:48:19","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441058,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramnagar- Udhampur-Jammu & Kashmir","2015-10-08 20:52:26","2015-10-08 20:57:23","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441059,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Chenani- Udhampur-Jammu & Kashmir","2015-10-08 21:00:41","2015-10-08 21:01:46","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441060,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Chenani- Udhampur-Jammu & Kashmir","2015-10-08 21:06:15","2015-10-08 21:07:34","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441061,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Chenani- Udhampur-Jammu & Kashmir","2015-10-08 21:07:48","2015-10-08 21:15:48","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441062,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Chenani- Udhampur-Jammu & Kashmir","2015-10-08 21:17:51","2015-10-08 21:22:33","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441063,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Chenani- Udhampur-Jammu & Kashmir","2015-10-08 21:26:20","2015-10-08 21:27:21","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441064,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Chenani- Riasi-Jammu & Kashmir","2015-10-08 23:02:15","2015-10-08 23:03:14","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441065,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Chenani- Riasi-Jammu & Kashmir","2015-10-08 23:25:42","2015-10-08 23:45:06","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441066,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramban- Udhampur-Jammu & Kashmir","2015-10-09 00:31:19","2015-10-09 00:51:25","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441067,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramban- Udhampur-Jammu & Kashmir","2015-10-09 00:52:41","2015-10-09 00:54:08","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441068,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramban- Udhampur-Jammu & Kashmir","2015-10-09 01:07:43","2015-10-09 01:10:58","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441069,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramban- Udhampur-Jammu & Kashmir","2015-10-09 02:03:20","2015-10-09 02:04:08","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441070,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Ramban- Udhampur-Jammu & Kashmir","2015-10-09 02:07:29","2015-10-09 02:08:04","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441071,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Banihal- Anantnag-Jammu & Kashmir","2015-10-09 02:59:50","2015-10-09 03:00:55","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441072,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Banihal- Anantnag-Jammu & Kashmir","2015-10-09 03:01:11","2015-10-09 03:12:25","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441073,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dooru- Anantnag-Jammu & Kashmir","2015-10-09 03:44:52","2015-10-09 03:47:10","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441074,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dooru- Anantnag-Jammu & Kashmir","2015-10-09 03:47:10","2015-10-09 03:59:06","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441075,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dooru- Anantnag-Jammu & Kashmir","2015-10-09 04:02:44","2015-10-09 04:04:56","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441076,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dooru- Anantnag-Jammu & Kashmir","2015-10-09 04:05:20","2015-10-09 05:19:43","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441077,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dooru- Anantnag-Jammu & Kashmir","2015-10-09 05:21:45","2015-10-09 05:22:11","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441078,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Dooru- Anantnag-Jammu & Kashmir","2015-10-09 05:36:47","2015-10-09 06:15:35","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441079,1973902,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BN6066","2015-10-07 18:50:27","0682035626","1221","P82","DDP",2,"2015-10-07 19:47:55","2015-10-09 08:03:50",,,"4264","599027,599035",,"2015-10-07 19:47:55","2015-10-09 08:03:50","4264","Shopian- Anantnag-Jammu & Kashmir","2015-10-09 07:48:00","2015-10-09 07:53:38","20:54:53","06:11:39","36:6:11","15:11:19","407.36810302734375"
7441241,1964055,"56000","11","KL","0000270147","RAMKY INFRASTRUCTURE LIMITED","PB08BQ3186","2015-10-06 14:08:17","0681995758","1221","P82","DDP",2,"2015-10-06 17:01:34","2015-10-09 07:59:57",,,"4909","599027,599035",,"2015-10-06 17:01:34","2015-10-09 07:59:57","4909","Mukerian- Hoshiarpur-Punjab","2015-10-06 19:24:57","2015-10-07 05:56:03","39:14:18","13:08:21","60:26:39","21:12:22","441.5152893066406"
