"IAC_ID","IAC_IID_TRIP_ID","IAC_IID_MATERIAL_CODE","IAC_IID_QUANTITY","IAC_IID_FUEL_UNIT","IAC_IID_PARTY_CODE","IAC_IID_PARTY_NAME","IAC_IID_VEHICLE_NO","IAC_IID_INVOICE_DATE","IAC_IID_SUPPLY_PLANT_CODE","IAC_IID_SUPPLY_PLANT","IAC_IID_SALESAREA_CODE","IAC_IID_DELIVERY_TYPE","IAC_IID_TRIP_STATUS","IAC_IID_TRIP_ACTUAL_START_TIME","IAC_IID_TRIP_ACTUAL_END_TIME","IAC_IID_TRIP_FORCE_CLOSED_TIME","IAC_IID_TRIP_DISTANCE","IAC_IID_VEHICLE_ID","IAC_IID_ROUTE_ID","IAC_IID_TRIP_ACTUAL_DISTANCE","IAC_DATA_FROM_TIME","IAC_DATA_TO_TIME","IAC_TMP_VEH_ID","IAC_TMP_LOC","IAC_TMP_IDLE_START_TIME","IAC_TMP_IDLE_END_TIME","IAC_TMP_TOTAL_STOPPAGE","IAC_TMP_MAX_STOPPAGE","IAC_TMP_TRIP_TIME","IAC_TMP_DRIVE_TIME","IAC_TMP_DISTANCE"
7431002,1973948,"58000","6","KL","0000156342","KAMLA FILLING CENTRE, SIRSIYA","UP40B8163","2015-10-07 19:14:52","0682036127","1456","UL2","DDP",2,"2015-10-07 20:25:12","2015-10-08 00:02:04",,,"670","46042",,"2015-10-07 20:25:12","2015-10-08 00:02:04","670","Bahraich- Shravasti-Uttar Pradesh","2015-10-07 21:51:37","2015-10-07 22:12:09","00:21:54","0:20:32","01:38:54","01:17:00","96.12000274658203"
7431003,1973948,"58000","6","KL","0000156342","KAMLA FILLING CENTRE, SIRSIYA","UP40B8163","2015-10-07 19:14:52","0682036127","1456","UL2","DDP",2,"2015-10-07 20:25:12","2015-10-08 00:02:04",,,"670","46042",,"2015-10-07 20:25:12","2015-10-08 00:02:04","670","Bhinga- Shravasti-Uttar Pradesh","2015-10-07 23:29:09","2015-10-07 23:30:31","00:21:54","0:20:32","01:38:54","01:17:00","96.12000274658203"
7431005,1973947,"18600","6","KL","0000156342","KAMLA FILLING CENTRE, SIRSIYA","UP40B8163","2015-10-07 19:14:52","0682036127","1456","UL2","DDP",2,"2015-10-07 20:25:12","2015-10-08 00:02:04",,,"670","46042",,"2015-10-07 20:25:12","2015-10-08 00:02:04","670","Bahraich- Shravasti-Uttar Pradesh","2015-10-07 21:51:37","2015-10-07 22:12:09","00:21:54","0:20:32","01:38:54","01:17:00","96.12000274658203"
7431006,1973947,"18600","6","KL","0000156342","KAMLA FILLING CENTRE, SIRSIYA","UP40B8163","2015-10-07 19:14:52","0682036127","1456","UL2","DDP",2,"2015-10-07 20:25:12","2015-10-08 00:02:04",,,"670","46042",,"2015-10-07 20:25:12","2015-10-08 00:02:04","670","Bhinga- Shravasti-Uttar Pradesh","2015-10-07 23:29:09","2015-10-07 23:30:31","00:21:54","0:20:32","01:38:54","01:17:00","96.12000274658203"
7431067,1972250,"58000","6","KL","0000171609","S.P. FILLING STATION","UP61E1279","2015-10-07 16:27:03","0682030754","1424","U29","DDP",2,"2015-10-07 17:47:50","2015-10-08 00:15:54",,,"7426","89286",,"2015-10-07 17:47:50","2015-10-08 00:15:54","7426","Mirzapur- Sant Ravidas Nagar-Uttar Pradesh","2015-10-07 19:31:03","2015-10-07 21:17:29","01:55:22","01:46:26","04:25:16","02:29:54","99.41349792480469"
7431068,1972250,"58000","6","KL","0000171609","S.P. FILLING STATION","UP61E1279","2015-10-07 16:27:03","0682030754","1424","U29","DDP",2,"2015-10-07 17:47:50","2015-10-08 00:15:54",,,"7426","89286",,"2015-10-07 17:47:50","2015-10-08 00:15:54","7426","Jaunpur- Jaunpur-Uttar Pradesh","2015-10-07 23:47:23","2015-10-07 23:56:19","01:55:22","01:46:26","04:25:16","02:29:54","99.41349792480469"
7431070,1972249,"18600","6","KL","0000171609","S.P. FILLING STATION","UP61E1279","2015-10-07 16:27:03","0682030754","1424","U29","DDP",2,"2015-10-07 17:47:50","2015-10-08 00:15:54",,,"7426","89286",,"2015-10-07 17:47:50","2015-10-08 00:15:54","7426","Mirzapur- Sant Ravidas Nagar-Uttar Pradesh","2015-10-07 19:31:03","2015-10-07 21:17:29","01:55:22","01:46:26","04:25:16","02:29:54","99.41349792480469"
7431071,1972249,"18600","6","KL","0000171609","S.P. FILLING STATION","UP61E1279","2015-10-07 16:27:03","0682030754","1424","U29","DDP",2,"2015-10-07 17:47:50","2015-10-08 00:15:54",,,"7426","89286",,"2015-10-07 17:47:50","2015-10-08 00:15:54","7426","Jaunpur- Jaunpur-Uttar Pradesh","2015-10-07 23:47:23","2015-10-07 23:56:19","01:55:22","01:46:26","04:25:16","02:29:54","99.41349792480469"
7431073,1972141,"58000","20","KL","0000171593","S.B.S. FILLING STATION","UP64H2450","2015-10-07 16:24:28","0682030477","1424","U94","DDP",2,"2015-10-07 17:25:44","2015-10-08 00:27:23",,,"654","89303",,"2015-10-07 17:25:44","2015-10-08 00:27:23","654","Chandauli- Chandauli-Uttar Pradesh","2015-10-07 17:59:35","2015-10-07 18:07:52","00:34:26","0:10:36","04:48:15","04:13:49","160.88999938964844"
7431074,1972141,"58000","20","KL","0000171593","S.B.S. FILLING STATION","UP64H2450","2015-10-07 16:24:28","0682030477","1424","U94","DDP",2,"2015-10-07 17:25:44","2015-10-08 00:27:23",,,"654","89303",,"2015-10-07 17:25:44","2015-10-08 00:27:23","654","Jakhania- Ghazipur-Uttar Pradesh","2015-10-07 22:40:41","2015-10-07 22:47:50","00:34:26","0:10:36","04:48:15","04:13:49","160.88999938964844"
7431075,1972141,"58000","20","KL","0000171593","S.B.S. FILLING STATION","UP64H2450","2015-10-07 16:24:28","0682030477","1424","U94","DDP",2,"2015-10-07 17:25:44","2015-10-08 00:27:23",,,"654","89303",,"2015-10-07 17:25:44","2015-10-08 00:27:23","654","Ghazipur- Ghazipur-Uttar Pradesh","2015-10-07 19:41:37","2015-10-07 19:52:13","00:34:26","0:10:36","04:48:15","04:13:49","160.88999938964844"
7431076,1972141,"58000","20","KL","0000171593","S.B.S. FILLING STATION","UP64H2450","2015-10-07 16:24:28","0682030477","1424","U94","DDP",2,"2015-10-07 17:25:44","2015-10-08 00:27:23",,,"654","89303",,"2015-10-07 17:25:44","2015-10-08 00:27:23","654","Ghazipur- Ghazipur-Uttar Pradesh","2015-10-07 21:07:38","2015-10-07 21:16:02","00:34:26","0:10:36","04:48:15","04:13:49","160.88999938964844"
7431080,1971108,"58000","12","KL","0000253832","KISSAN SEWA KENDRA BARAGAON","UP61B7857","2015-10-07 15:19:21","0682026881","1424","U43","DDP",2,"2015-10-07 16:17:46","2015-10-08 00:29:05",,,"674","17684",,"2015-10-07 16:17:46","2015-10-08 00:29:05","674","Varanasi- Varanasi-Uttar Pradesh","2015-10-07 17:43:42","2015-10-07 19:07:12","03:33:11","01:23:30","06:08:51","02:35:40","96.5302963256836"
7431081,1971108,"58000","12","KL","0000253832","KISSAN SEWA KENDRA BARAGAON","UP61B7857","2015-10-07 15:19:21","0682026881","1424","U43","DDP",2,"2015-10-07 16:17:46","2015-10-08 00:29:05",,,"674","17684",,"2015-10-07 16:17:46","2015-10-08 00:29:05","674","Varanasi- Varanasi-Uttar Pradesh","2015-10-07 19:23:16","2015-10-07 20:39:54","03:33:11","01:23:30","06:08:51","02:35:40","96.5302963256836"
7431082,1971108,"58000","12","KL","0000253832","KISSAN SEWA KENDRA BARAGAON","UP61B7857","2015-10-07 15:19:21","0682026881","1424","U43","DDP",2,"2015-10-07 16:17:46","2015-10-08 00:29:05",,,"674","17684",,"2015-10-07 16:17:46","2015-10-08 00:29:05","674","Saidpur- Ghazipur-Uttar Pradesh","2015-10-07 22:07:37","2015-10-07 22:32:49","03:33:11","01:23:30","06:08:51","02:35:40","96.5302963256836"
7431083,1971108,"58000","12","KL","0000253832","KISSAN SEWA KENDRA BARAGAON","UP61B7857","2015-10-07 15:19:21","0682026881","1424","U43","DDP",2,"2015-10-07 16:17:46","2015-10-08 00:29:05",,,"674","17684",,"2015-10-07 16:17:46","2015-10-08 00:29:05","674","Saidpur- Ghazipur-Uttar Pradesh","2015-10-07 23:24:42","2015-10-07 23:52:33","03:33:11","01:23:30","06:08:51","02:35:40","96.5302963256836"
7431119,1972138,"58000","12","KL","0000203503","VISHAL FILLING STATION","UP50F2560","2015-10-07 16:22:24","0682030302","1424","U94","DDP",2,"2015-10-07 18:13:50","2015-10-08 00:38:39",,,"675","89389",,"2015-10-07 18:13:50","2015-10-08 00:38:39","675","Ghazipur- Ghazipur-Uttar Pradesh","2015-10-07 21:02:23","2015-10-07 21:08:06","00:05:43","0:5:43","00:05:43","00:00:00","125.79209899902344"
7431169,1972929,"16600","12","KL","0000229525","SIDDHARTH FILLING STATION","UP65R6069","2015-10-07 17:28:06","0682033146","1424","U29","DDP",2,"2015-10-07 18:05:43","2015-10-08 00:53:08",,,"1214","4386",,"2015-10-07 18:05:43","2015-10-08 00:53:08","1214","Pindra- Sant Ravidas Nagar-Uttar Pradesh","2015-10-07 20:13:18","2015-10-07 20:28:19","03:28:25","3:13:24","04:35:20","01:06:55","88.76000213623047"
7431170,1972929,"16600","12","KL","0000229525","SIDDHARTH FILLING STATION","UP65R6069","2015-10-07 17:28:06","0682033146","1424","U29","DDP",2,"2015-10-07 18:05:43","2015-10-08 00:53:08",,,"1214","4386",,"2015-10-07 18:05:43","2015-10-08 00:53:08","1214","Jaunpur- Jaunpur-Uttar Pradesh","2015-10-07 21:35:14","2015-10-08 00:48:38","03:28:25","3:13:24","04:35:20","01:06:55","88.76000213623047"
7431175,1971881,"58000","12","KL","0000186419","SHIVAM SERVICE STATION","GJ05UU8865","2015-10-07 16:17:53","0682029935","1424","U09","DDP",2,"2015-10-07 17:13:43","2015-10-08 00:55:59",,,"7194","13585",,"2015-10-07 17:13:43","2015-10-08 00:55:59","7194","Ballia- Ballia-Uttar Pradesh","2015-10-08 00:08:28","2015-10-08 00:09:18","00:00:50","00:00:50","00:00:50","00:00:00","193.87420654296875"
7431192,1972976,"17400","3","KL","0000234623","KARTIKKEY FILLING STATION-793","HP38A4500","2015-10-07 17:33:14","0682033332","1221","P16","DDP",2,"2015-10-07 18:15:54","2015-10-08 01:33:56",,,"4844","6408",,"2015-10-07 18:15:54","2015-10-08 01:33:56","4844","Dhar Kalan- -817;Dhar Kalan,-817;Dhar Kalan,Kathua-Jammu & Kashmir","2015-10-07 23:12:17","2015-10-07 23:39:41","00:27:24","00:27:24","00:27:24","00:00:00","181.22230529785156"
7431193,1972975,"56000","8","KL","0000234623","KARTIKKEY FILLING STATION-793","HP38A4500","2015-10-07 17:33:14","0682033332","1221","P16","DDP",2,"2015-10-07 18:15:54","2015-10-08 01:33:56",,,"4844","6408",,"2015-10-07 18:15:54","2015-10-08 01:33:56","4844","Dhar Kalan- -817;Dhar Kalan,-817;Dhar Kalan,Kathua-Jammu & Kashmir","2015-10-07 23:12:17","2015-10-07 23:39:41","00:27:24","00:27:24","00:27:24","00:00:00","181.22230529785156"
7431197,1971186,"58000","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi-Varanasi-Uttar Pradesh","2015-10-07 18:07:27","2015-10-07 18:09:36","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431198,1971186,"58000","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Kerakat- Jaunpur-Uttar Pradesh","2015-10-07 23:03:41","2015-10-07 23:05:06","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431199,1971186,"58000","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi- Varanasi-Uttar Pradesh","2015-10-07 21:19:07","2015-10-07 21:49:24","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431200,1971186,"58000","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi-Varanasi-Uttar Pradesh","2015-10-07 18:13:39","2015-10-07 18:41:51","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431201,1971186,"58000","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Kerakat-Jaunpur-Uttar Pradesh","2015-10-07 22:27:28","2015-10-07 23:00:15","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431202,1971186,"58000","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi-Varanasi-Uttar Pradesh","2015-10-07 19:46:36","2015-10-07 20:41:05","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431204,1971185,"16600","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi-Varanasi-Uttar Pradesh","2015-10-07 18:07:27","2015-10-07 18:09:36","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431205,1971185,"16600","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Kerakat- Jaunpur-Uttar Pradesh","2015-10-07 23:03:41","2015-10-07 23:05:06","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431206,1971185,"16600","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi- Varanasi-Uttar Pradesh","2015-10-07 21:19:07","2015-10-07 21:49:24","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431207,1971185,"16600","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi-Varanasi-Uttar Pradesh","2015-10-07 18:13:39","2015-10-07 18:41:51","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431208,1971185,"16600","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Kerakat-Jaunpur-Uttar Pradesh","2015-10-07 22:27:28","2015-10-07 23:00:15","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431209,1971185,"16600","6","KL","0000180746","DIAMOND FILLING STATION","UP50F2057","2015-10-07 15:25:28","0682027076","1424","U94","DDP",2,"2015-10-07 17:35:16","2015-10-08 01:25:39",,,"624","89072",,"2015-10-07 17:35:16","2015-10-08 01:25:39","624","Varanasi-Varanasi-Uttar Pradesh","2015-10-07 19:46:36","2015-10-07 20:41:05","02:29:19","0:54:29","04:57:39","02:28:20","116.68080139160156"
7431258,1972870,"58000","9","KL","0000154098","NATRAJ SERVICE STATION","UP45T3944","2015-10-07 17:04:20","0682032769","1424","U09","DDP",2,"2015-10-07 17:37:30","2015-10-08 01:51:58",,,"7262","14803",,"2015-10-07 17:37:30","2015-10-08 01:51:58","7262","Chandauli- Chandauli-Uttar Pradesh","2015-10-07 18:35:42","2015-10-07 18:43:55","00:27:29","00:19:16","04:22:31","03:55:02","195.2373046875"
7431259,1972870,"58000","9","KL","0000154098","NATRAJ SERVICE STATION","UP45T3944","2015-10-07 17:04:20","0682032769","1424","U09","DDP",2,"2015-10-07 17:37:30","2015-10-08 01:51:58",,,"7262","14803",,"2015-10-07 17:37:30","2015-10-08 01:51:58","7262","Ghazipur- Ghazipur-Uttar Pradesh","2015-10-07 22:38:57","2015-10-07 22:58:13","00:27:29","00:19:16","04:22:31","03:55:02","195.2373046875"
7431261,1972869,"16600","3","KL","0000154098","NATRAJ SERVICE STATION","UP45T3944","2015-10-07 17:04:20","0682032769","1424","U09","DDP",2,"2015-10-07 17:37:30","2015-10-08 01:51:58",,,"7262","14803",,"2015-10-07 17:37:30","2015-10-08 01:51:58","7262","Chandauli- Chandauli-Uttar Pradesh","2015-10-07 18:35:42","2015-10-07 18:43:55","00:27:29","00:19:16","04:22:31","03:55:02","195.2373046875"
7431262,1972869,"16600","3","KL","0000154098","NATRAJ SERVICE STATION","UP45T3944","2015-10-07 17:04:20","0682032769","1424","U09","DDP",2,"2015-10-07 17:37:30","2015-10-08 01:51:58",,,"7262","14803",,"2015-10-07 17:37:30","2015-10-08 01:51:58","7262","Ghazipur- Ghazipur-Uttar Pradesh","2015-10-07 22:38:57","2015-10-07 22:58:13","00:27:29","00:19:16","04:22:31","03:55:02","195.2373046875"
7431264,1971516,"58000","8","KL","0000183149","SREENITHYA PETROLEUM","KA06A3832","2015-10-07 15:57:19","0682028609","4349","K05","DDP",2,"2015-10-07 18:27:58","2015-10-08 01:49:50",,,"5677","53108",,"2015-10-07 18:27:58","2015-10-08 01:49:50","5677","Arsikere- Hassan-Karnataka","2015-10-07 21:05:13","2015-10-07 21:21:21","00:43:02","00:26:54","03:13:15","02:30:13","187.25120544433594"
7431265,1971516,"58000","8","KL","0000183149","SREENITHYA PETROLEUM","KA06A3832","2015-10-07 15:57:19","0682028609","4349","K05","DDP",2,"2015-10-07 18:27:58","2015-10-08 01:49:50",,,"5677","53108",,"2015-10-07 18:27:58","2015-10-08 01:49:50","5677","Hiriyur- Chitradurga-Karnataka","2015-10-07 23:51:34","2015-10-08 00:18:28","00:43:02","00:26:54","03:13:15","02:30:13","187.25120544433594"
7431267,1971515,"16600","4","KL","0000183149","SREENITHYA PETROLEUM","KA06A3832","2015-10-07 15:57:19","0682028609","4349","K05","DDP",2,"2015-10-07 18:27:58","2015-10-08 01:49:50",,,"5677","53108",,"2015-10-07 18:27:58","2015-10-08 01:49:50","5677","Arsikere- Hassan-Karnataka","2015-10-07 21:05:13","2015-10-07 21:21:21","00:43:02","00:26:54","03:13:15","02:30:13","187.25120544433594"
7431268,1971515,"16600","4","KL","0000183149","SREENITHYA PETROLEUM","KA06A3832","2015-10-07 15:57:19","0682028609","4349","K05","DDP",2,"2015-10-07 18:27:58","2015-10-08 01:49:50",,,"5677","53108",,"2015-10-07 18:27:58","2015-10-08 01:49:50","5677","Hiriyur- Chitradurga-Karnataka","2015-10-07 23:51:34","2015-10-08 00:18:28","00:43:02","00:26:54","03:13:15","02:30:13","187.25120544433594"
7431332,1970164,"56000","12","KL","0000102252","ASHAKHERA FILLING STATION","HR572977","2015-10-07 13:38:15","0682023045","1121","D23","DDP",2,"2015-10-07 14:39:04","2015-10-08 01:33:49",,,"3048","102035",,"2015-10-07 14:39:04","2015-10-08 01:33:49","3048","Narwana- Jind-Haryana","2015-10-07 17:31:09","2015-10-07 17:36:57","01:28:58","01:23:10","07:25:16","05:56:18","293.6405029296875"
7431333,1970164,"56000","12","KL","0000102252","ASHAKHERA FILLING STATION","HR572977","2015-10-07 13:38:15","0682023045","1121","D23","DDP",2,"2015-10-07 14:39:04","2015-10-08 01:33:49",,,"3048","102035",,"2015-10-07 14:39:04","2015-10-08 01:33:49","3048","Sangaria- Hanumangarh-Rajasthan","2015-10-07 23:33:15","2015-10-08 00:56:25","01:28:58","01:23:10","07:25:16","05:56:18","293.6405029296875"
7431396,1970130,"56000","15","KL","0000156069","R.B.S.MITTAL & COMPANY","UP26T0263","2015-10-07 13:25:39","0682022699","1525","UA2","DDP",2,"2015-10-07 14:15:31","2015-10-08 00:11:51",,,"4949","600086",,"2015-10-07 14:15:31","2015-10-08 00:11:51","4949","Mathura- Mathura-Uttar Pradesh","2015-10-07 15:04:08","2015-10-07 15:05:27","00:16:53","00:15:34","06:39:00","06:22:07","268.01458740234375"
7431397,1970130,"56000","15","KL","0000156069","R.B.S.MITTAL & COMPANY","UP26T0263","2015-10-07 13:25:39","0682022699","1525","UA2","DDP",2,"2015-10-07 14:15:31","2015-10-08 00:11:51",,,"4949","600086",,"2015-10-07 14:15:31","2015-10-08 00:11:51","4949","Budaun- Budaun-Uttar Pradesh","2015-10-07 21:27:34","2015-10-07 21:43:08","00:16:53","00:15:34","06:39:00","06:22:07","268.01458740234375"
7431399,1974003,"18600","12","KL","0000155429","WAIS BROTHERS","UP53T4110","2015-10-07 21:14:03","0682037348","1442","Z16","DDP",2,"2015-10-07 23:12:32","2015-10-08 02:49:13",,,"502","11255",,"2015-10-07 23:12:32","2015-10-08 02:49:13","502","Gorakhpur- Gorakhpur-Uttar Pradesh","2015-10-08 00:28:32","2015-10-08 00:30:40","00:02:08","0:2:8","00:02:08","00:00:00","125.01000213623047"
7431414,1970734,"18600","12","KL","0000153846","SUDARSHAN DAS AGRAWAL","UP67B0325","2015-10-07 14:36:47","0682025138","1424","U94","DDP",2,"2015-10-07 15:43:49","2015-10-08 02:43:56",,,"1206","89289",,"2015-10-07 15:43:49","2015-10-08 02:43:56","1206","Ghazipur- Ghazipur-Uttar Pradesh","2015-10-07 20:22:54","2015-10-07 20:25:06","03:37:55","03:35:43","05:42:03","02:04:08","145.84060668945312"
7431415,1970734,"18600","12","KL","0000153846","SUDARSHAN DAS AGRAWAL","UP67B0325","2015-10-07 14:36:47","0682025138","1424","U94","DDP",2,"2015-10-07 15:43:49","2015-10-08 02:43:56",,,"1206","89289",,"2015-10-07 15:43:49","2015-10-08 02:43:56","1206","Azamgarh- Azamgarh-Uttar Pradesh","2015-10-07 22:29:14","2015-10-08 02:04:57","03:37:55","03:35:43","05:42:03","02:04:08","145.84060668945312"
7431417,1970173,"56000","15","KL","0000156069","R.B.S.MITTAL & COMPANY","UP26T0263","2015-10-07 13:25:38","0682022699","1525","UA2","DDP",2,"2015-10-07 14:15:31","2015-10-08 00:11:51",,,"4949","600086",,"2015-10-07 14:15:31","2015-10-08 00:11:51","4949","Mathura- Mathura-Uttar Pradesh","2015-10-07 15:04:08","2015-10-07 15:05:27","00:16:53","00:15:34","06:39:00","06:22:07","268.01458740234375"
7431418,1970173,"56000","15","KL","0000156069","R.B.S.MITTAL & COMPANY","UP26T0263","2015-10-07 13:25:38","0682022699","1525","UA2","DDP",2,"2015-10-07 14:15:31","2015-10-08 00:11:51",,,"4949","600086",,"2015-10-07 14:15:31","2015-10-08 00:11:51","4949","Budaun- Budaun-Uttar Pradesh","2015-10-07 21:27:34","2015-10-07 21:43:08","00:16:53","00:15:34","06:39:00","06:22:07","268.01458740234375"
7431450,1970077,"58000","12","KL","0000155840","CHANDRAWATI FILLING STATION","UP67B5561","2015-10-07 13:15:53","0682022283","1424","U78","DDP",2,"2015-10-07 14:45:38","2015-10-08 01:15:40",,,"1294","89057",,"2015-10-07 14:45:38","2015-10-08 01:15:40","1294","Varanasi- Varanasi-Uttar Pradesh","2015-10-07 15:20:17","2015-10-07 15:24:08","00:52:29","00:22:26","09:08:15","08:15:46","240.55819702148438"
7431451,1970077,"58000","12","KL","0000155840","CHANDRAWATI FILLING STATION","UP67B5561","2015-10-07 13:15:53","0682022283","1424","U78","DDP",2,"2015-10-07 14:45:38","2015-10-08 01:15:40",,,"1294","89057",,"2015-10-07 14:45:38","2015-10-08 01:15:40","1294","Aurai- Sant Ravidas Nagar-Uttar Pradesh","2015-10-07 17:06:28","2015-10-07 17:23:53","00:52:29","00:22:26","09:08:15","08:15:46","240.55819702148438"
7431452,1970077,"58000","12","KL","0000155840","CHANDRAWATI FILLING STATION","UP67B5561","2015-10-07 13:15:53","0682022283","1424","U78","DDP",2,"2015-10-07 14:45:38","2015-10-08 01:15:40",,,"1294","89057",,"2015-10-07 14:45:38","2015-10-08 01:15:40","1294","Mariahu- Jaunpur-Uttar Pradesh","2015-10-07 19:07:34","2015-10-07 19:30:00","00:52:29","00:22:26","09:08:15","08:15:46","240.55819702148438"
7431453,1970077,"58000","12","KL","0000155840","CHANDRAWATI FILLING STATION","UP67B5561","2015-10-07 13:15:53","0682022283","1424","U78","DDP",2,"2015-10-07 14:45:38","2015-10-08 01:15:40",,,"1294","89057",,"2015-10-07 14:45:38","2015-10-08 01:15:40","1294","Akbarpur- Ambedkar Nagar-Uttar Pradesh","2015-10-08 00:19:45","2015-10-08 00:28:32","00:52:29","00:22:26","09:08:15","08:15:46","240.55819702148438"
7431481,1973983,"58000","12","KL","0000180925","ANSAR FILLING STATION","UP55T5555","2015-10-07 19:56:15","0682036774","1442","U08","DDP",2,"2015-10-07 21:45:48","2015-10-08 03:15:01",,,"788","11016",,"2015-10-07 21:45:48","2015-10-08 03:15:01","788",", Murena;-  Murena;Chauri Chaura,Gorakhpur-Uttar Pradesh","2015-10-07 22:08:15","2015-10-07 22:15:53","00:34:52","0:27:14","02:31:15","01:56:23","135.46029663085938"
7431482,1973983,"58000","12","KL","0000180925","ANSAR FILLING STATION","UP55T5555","2015-10-07 19:56:15","0682036774","1442","U08","DDP",2,"2015-10-07 21:45:48","2015-10-08 03:15:01",,,"788","11016",,"2015-10-07 21:45:48","2015-10-08 03:15:01","788","Campierganj- Maharajganj-Uttar Pradesh","2015-10-08 00:12:16","2015-10-08 00:39:30","00:34:52","0:27:14","02:31:15","01:56:23","135.46029663085938"
7431531,1972663,"58000","12","KL","0000258509","KISAN SEVA KENDRA TARUN","UP42AT3806","2015-10-07 16:50:26","0682031388","1426","U32","DDP",2,"2015-10-07 17:33:50","2015-10-08 03:41:33",,,"22","19414",,"2015-10-07 17:33:50","2015-10-08 03:41:33","22","Musafirkhana- Sultanpur-Uttar Pradesh","2015-10-07 20:36:56","2015-10-07 22:35:56","04:58:52","2:59:52","06:38:23","01:39:31","164.0500030517578"
7431532,1972663,"58000","12","KL","0000258509","KISAN SEVA KENDRA TARUN","UP42AT3806","2015-10-07 16:50:26","0682031388","1426","U32","DDP",2,"2015-10-07 17:33:50","2015-10-08 03:41:33",,,"22","19414",,"2015-10-07 17:33:50","2015-10-08 03:41:33","22","Sohawal- Faizabad-Uttar Pradesh","2015-10-08 00:15:27","2015-10-08 03:15:19","04:58:52","2:59:52","06:38:23","01:39:31","164.0500030517578"
